"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 00:00","2020","03","01","00:00","-8.9",NA,"-12.4",NA,"76",NA,NA,NA,"20",NA,"12",NA,"24.1",NA,"99.79",NA,NA,NA,"-15",NA,NA
"2","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 01:00","2020","03","01","01:00","-8.7",NA,"-11.8",NA,"79",NA,NA,NA,"20",NA,"12",NA,"24.1",NA,"99.78",NA,NA,NA,"-14",NA,"Mainly Clear"
"3","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 02:00","2020","03","01","02:00","-9.2",NA,"-12.0",NA,"80",NA,NA,NA,"21",NA,"10",NA,"24.1",NA,"99.81",NA,NA,NA,"-14",NA,NA
"4","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 03:00","2020","03","01","03:00","-9.7",NA,"-12.8",NA,"78",NA,NA,NA,"24",NA,"4",NA,"24.1",NA,"99.78",NA,NA,NA,"-12",NA,NA
"5","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 04:00","2020","03","01","04:00","-9.2",NA,"-12.7",NA,"76",NA,NA,NA,"28",NA,"13",NA,"24.1",NA,"99.82",NA,NA,NA,"-15",NA,"Clear"
"6","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 05:00","2020","03","01","05:00","-9.1",NA,"-12.2",NA,"78",NA,NA,NA,"26",NA,"7",NA,"24.1",NA,"99.87",NA,NA,NA,"-13",NA,NA
"7","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 06:00","2020","03","01","06:00","-8.9",NA,"-12.1",NA,"78",NA,NA,NA,"27",NA,"4",NA,"24.1",NA,"99.90",NA,NA,NA,"-11",NA,NA
"8","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 07:00","2020","03","01","07:00","-8.9",NA,"-12.1",NA,"78",NA,NA,NA,"27",NA,"4",NA,"24.1",NA,"99.90",NA,NA,NA,"-11",NA,"Clear"
"9","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 08:00","2020","03","01","08:00","-8.3",NA,"-11.8",NA,"76",NA,NA,NA,"18",NA,"10",NA,"24.1",NA,"99.92",NA,NA,NA,"-13",NA,NA
"10","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 09:00","2020","03","01","09:00","-5.1",NA,"-9.8",NA,"70",NA,NA,NA,"17",NA,"11",NA,"24.1",NA,"99.92",NA,NA,NA,"-10",NA,NA
"11","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 10:00","2020","03","01","10:00","-2.7",NA,"-8.7",NA,"63",NA,NA,NA,"18",NA,"11",NA,"24.1",NA,"99.93",NA,NA,NA,"-7",NA,"Mainly Clear"
"12","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 11:00","2020","03","01","11:00","-0.2",NA,"-7.7",NA,"58",NA,NA,NA,"17",NA,"12",NA,"24.1",NA,"99.89",NA,NA,NA,"-4",NA,NA
"13","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 12:00","2020","03","01","12:00","0.6",NA,"-9.9",NA,"45",NA,NA,NA,"19",NA,"18",NA,"24.1",NA,"99.85",NA,NA,NA,NA,NA,NA
"14","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 13:00","2020","03","01","13:00","1.1",NA,"-6.1",NA,"59",NA,NA,NA,"16",NA,"30",NA,"24.1",NA,"99.75",NA,NA,NA,NA,NA,"Mainly Clear"
"15","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 14:00","2020","03","01","14:00","1.5",NA,"-7.8",NA,"50",NA,NA,NA,"16",NA,"28",NA,"24.1",NA,"99.68",NA,NA,NA,NA,NA,NA
"16","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 15:00","2020","03","01","15:00","2.5",NA,"-7.7",NA,"47",NA,NA,NA,"17",NA,"27",NA,"24.1",NA,"99.63",NA,NA,NA,NA,NA,NA
"17","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 16:00","2020","03","01","16:00","1.2",NA,"-4.3",NA,"67",NA,NA,NA,"16",NA,"32",NA,"24.1",NA,"99.56",NA,NA,NA,NA,NA,"Cloudy"
"18","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 17:00","2020","03","01","17:00","1.0",NA,"-5.7",NA,"61",NA,NA,NA,"15",NA,"25",NA,"24.1",NA,"99.50",NA,NA,NA,NA,NA,NA
"19","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 18:00","2020","03","01","18:00","0.8",NA,"-6.1",NA,"60",NA,NA,NA,"16",NA,"26",NA,"24.1",NA,"99.50",NA,NA,NA,NA,NA,NA
"20","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 19:00","2020","03","01","19:00","0.8",NA,"-7.2",NA,"55",NA,NA,NA,"16",NA,"23",NA,"24.1",NA,"99.33",NA,NA,NA,NA,NA,"Cloudy"
"21","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 20:00","2020","03","01","20:00","1.2",NA,"-5.7",NA,"60",NA,NA,NA,"14",NA,"13",NA,"24.1",NA,"99.22",NA,NA,NA,NA,NA,NA
"22","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 21:00","2020","03","01","21:00","1.8",NA,"-3.3",NA,"69",NA,NA,NA,"14",NA,"13",NA,"24.1",NA,"99.12",NA,NA,NA,NA,NA,NA
"23","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 22:00","2020","03","01","22:00","2.2",NA,"-3.5",NA,"66",NA,NA,NA,"15",NA,"11",NA,"24.1",NA,"99.07",NA,NA,NA,NA,NA,"Mostly Cloudy"
"24","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 23:00","2020","03","01","23:00","1.7",NA,"-3.2",NA,"70",NA,NA,NA,"12",NA,"8",NA,"24.1",NA,"98.97",NA,NA,NA,NA,NA,NA
"25","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 00:00","2020","03","02","00:00","1.8",NA,"-3.5",NA,"68",NA,NA,NA,"13",NA,"10",NA,"24.1",NA,"98.84",NA,NA,NA,NA,NA,NA
"26","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 01:00","2020","03","02","01:00","2.3",NA,"-2.4",NA,"71",NA,NA,NA,"14",NA,"9",NA,"24.1",NA,"98.75",NA,NA,NA,NA,NA,"Cloudy"
"27","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 02:00","2020","03","02","02:00","2.9",NA,"-2.7",NA,"67",NA,NA,NA,"15",NA,"10",NA,"24.1",NA,"98.68",NA,NA,NA,NA,NA,NA
"28","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 03:00","2020","03","02","03:00","3.1",NA,"-3.0",NA,"64",NA,NA,NA,"15",NA,"18",NA,"24.1",NA,"98.58",NA,NA,NA,NA,NA,NA
"29","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 04:00","2020","03","02","04:00","3.0",NA,"-3.8",NA,"61",NA,NA,NA,"17",NA,"19",NA,"24.1",NA,"98.52",NA,NA,NA,NA,NA,"Mainly Clear"
"30","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 05:00","2020","03","02","05:00","3.8",NA,"-2.8",NA,"62",NA,NA,NA,"18",NA,"17",NA,"24.1",NA,"98.49",NA,NA,NA,NA,NA,NA
"31","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 06:00","2020","03","02","06:00","4.9",NA,"-1.4",NA,"63",NA,NA,NA,"18",NA,"21",NA,"24.1",NA,"98.46",NA,NA,NA,NA,NA,NA
"32","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 07:00","2020","03","02","07:00","5.3",NA,"-0.5",NA,"66",NA,NA,NA,"18",NA,"18",NA,"24.1",NA,"98.39",NA,NA,NA,NA,NA,"Cloudy"
"33","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 08:00","2020","03","02","08:00","6.1",NA,"0.6",NA,"68",NA,NA,NA,"18",NA,"22",NA,"24.1",NA,"98.38",NA,NA,NA,NA,NA,NA
"34","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 09:00","2020","03","02","09:00","6.6",NA,"2.1",NA,"73",NA,NA,NA,"18",NA,"25",NA,"24.1",NA,"98.40",NA,NA,NA,NA,NA,NA
"35","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 10:00","2020","03","02","10:00","6.4",NA,"3.6",NA,"82",NA,NA,NA,"19",NA,"25",NA,"24.1",NA,"98.38",NA,NA,NA,NA,NA,"Cloudy"
"36","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 11:00","2020","03","02","11:00","6.7",NA,"4.9",NA,"88",NA,NA,NA,"19",NA,"27",NA,"24.1",NA,"98.30",NA,NA,NA,NA,NA,NA
"37","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 12:00","2020","03","02","12:00","6.5",NA,"5.1",NA,"91",NA,NA,NA,"20",NA,"26",NA,"16.1",NA,"98.28",NA,NA,NA,NA,NA,"Rain"
"38","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 13:00","2020","03","02","13:00","6.3",NA,"5.5",NA,"95",NA,NA,NA,"19",NA,"20",NA,"4.0",NA,"98.23",NA,NA,NA,NA,NA,"Rain,Fog"
"39","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 14:00","2020","03","02","14:00","6.3",NA,"5.6",NA,"95",NA,NA,NA,"18",NA,"14",NA,"6.4",NA,"98.20",NA,NA,NA,NA,NA,"Drizzle,Fog"
"40","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 15:00","2020","03","02","15:00","6.3",NA,"5.4",NA,"94",NA,NA,NA,"20",NA,"22",NA,"19.3",NA,"98.20",NA,NA,NA,NA,NA,NA
"41","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 16:00","2020","03","02","16:00","6.3",NA,"5.2",NA,"93",NA,NA,NA,"21",NA,"16",NA,"16.1",NA,"98.22",NA,NA,NA,NA,NA,"Cloudy"
"42","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 17:00","2020","03","02","17:00","5.7",NA,"4.8",NA,"94",NA,NA,NA,"21",NA,"15",NA,"16.1",NA,"98.24",NA,NA,NA,NA,NA,NA
"43","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 18:00","2020","03","02","18:00","4.8",NA,"3.6",NA,"92",NA,NA,NA,"20",NA,"14",NA,"19.3",NA,"98.28",NA,NA,NA,NA,NA,NA
"44","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 19:00","2020","03","02","19:00","4.2",NA,"2.6",NA,"89",NA,NA,NA,"24",NA,"9",NA,"24.1",NA,"98.35",NA,NA,NA,NA,NA,"Mainly Clear"
"45","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 20:00","2020","03","02","20:00","2.9",NA,"1.4",NA,"90",NA,NA,NA,"28",NA,"14",NA,"24.1",NA,"98.42",NA,NA,NA,NA,NA,NA
"46","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 21:00","2020","03","02","21:00","2.4",NA,"1.3",NA,"93",NA,NA,NA,"31",NA,"15",NA,"24.1",NA,"98.48",NA,NA,NA,NA,NA,NA
"47","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 22:00","2020","03","02","22:00","1.4",NA,"0.2",NA,"92",NA,NA,NA,"32",NA,"14",NA,"24.1",NA,"98.49",NA,NA,NA,NA,NA,"Mainly Clear"
"48","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 23:00","2020","03","02","23:00","1.0",NA,"-0.3",NA,"91",NA,NA,NA,"8",NA,"16",NA,"24.1",NA,"98.47",NA,NA,NA,NA,NA,NA
"49","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 00:00","2020","03","03","00:00","1.7",NA,"0.2",NA,"90",NA,NA,NA,"16",NA,"15",NA,"19.3",NA,"98.49",NA,NA,NA,NA,NA,NA
"50","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 01:00","2020","03","03","01:00","1.4",NA,"0.2",NA,"92",NA,NA,NA,"8",NA,"14",NA,"19.3",NA,"98.48",NA,NA,NA,NA,NA,"Mostly Cloudy"
"51","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 02:00","2020","03","03","02:00","1.6",NA,"-0.4",NA,"87",NA,NA,NA,"8",NA,"12",NA,"19.3",NA,"98.51",NA,NA,NA,NA,NA,NA
"52","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 03:00","2020","03","03","03:00","1.6",NA,"-0.6",NA,"85",NA,NA,NA,"7",NA,"17",NA,"19.3",NA,"98.43",NA,NA,NA,NA,NA,NA
"53","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 04:00","2020","03","03","04:00","1.3",NA,"-0.6",NA,"88",NA,NA,NA,"7",NA,"20",NA,"16.1",NA,"98.32",NA,NA,NA,NA,NA,"Cloudy"
"54","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 05:00","2020","03","03","05:00","1.7",NA,"-0.6",NA,"85",NA,NA,NA,"10",NA,"4",NA,"16.1",NA,"98.34",NA,NA,NA,NA,NA,NA
"55","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 06:00","2020","03","03","06:00","2.4",NA,"-0.4",NA,"82",NA,NA,NA,"10",NA,"11",NA,"19.3",NA,"98.30",NA,NA,NA,NA,NA,NA
"56","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 07:00","2020","03","03","07:00","2.5",NA,"-0.7",NA,"79",NA,NA,NA,"8",NA,"21",NA,"19.3",NA,"98.27",NA,NA,NA,NA,NA,"Cloudy"
"57","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 08:00","2020","03","03","08:00","2.5",NA,"0.4",NA,"86",NA,NA,NA,"8",NA,"25",NA,"16.1",NA,"98.21",NA,NA,NA,NA,NA,NA
"58","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 09:00","2020","03","03","09:00","2.9",NA,"0.7",NA,"85",NA,NA,NA,"8",NA,"25",NA,"12.9",NA,"98.15",NA,NA,NA,NA,NA,NA
"59","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 10:00","2020","03","03","10:00","2.8",NA,"1.8",NA,"93",NA,NA,NA,"8",NA,"24",NA,"4.8",NA,"98.10",NA,NA,NA,NA,NA,"Fog"
"60","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 11:00","2020","03","03","11:00","3.1",NA,"2.5",NA,"96",NA,NA,NA,"9",NA,"10",NA,"2.4",NA,"97.98",NA,NA,NA,NA,NA,"Fog"
"61","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 12:00","2020","03","03","12:00","3.2",NA,"2.7",NA,"96",NA,NA,NA,"8",NA,"17",NA,"3.2",NA,"97.85",NA,NA,NA,NA,NA,"Drizzle,Fog"
"62","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 13:00","2020","03","03","13:00","3.8",NA,"3.2",NA,"96",NA,NA,NA,"9",NA,"18",NA,"4.0",NA,"97.67",NA,NA,NA,NA,NA,"Drizzle,Fog"
"63","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 14:00","2020","03","03","14:00","3.5",NA,"2.9",NA,"96",NA,NA,NA,"5",NA,"14",NA,"3.2",NA,"97.53",NA,NA,NA,NA,NA,"Rain,Fog"
"64","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 15:00","2020","03","03","15:00","3.1",NA,"2.6",NA,"96",NA,NA,NA,"32",NA,"17",NA,"2.4",NA,"97.52",NA,NA,NA,NA,NA,"Rain,Fog"
"65","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 16:00","2020","03","03","16:00","3.6",NA,"3.0",NA,"96",NA,NA,NA,"7",NA,"12",NA,"4.0",NA,"97.50",NA,NA,NA,NA,NA,"Rain,Fog"
"66","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 17:00","2020","03","03","17:00","3.6",NA,"2.9",NA,"95",NA,NA,NA,"29",NA,"12",NA,"4.8",NA,"97.56",NA,NA,NA,NA,NA,"Rain,Fog"
"67","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 18:00","2020","03","03","18:00","3.5",NA,"1.7",NA,"88",NA,NA,NA,"30",NA,"8",NA,"19.3",NA,"97.62",NA,NA,NA,NA,NA,NA
"68","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 19:00","2020","03","03","19:00","2.9",NA,"1.6",NA,"91",NA,NA,NA,"22",NA,"8",NA,"19.3",NA,"97.77",NA,NA,NA,NA,NA,"Mostly Cloudy"
"69","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 20:00","2020","03","03","20:00","1.9",NA,"0.8",NA,"93",NA,NA,NA,"26",NA,"5",NA,"19.3",NA,"97.80",NA,NA,NA,NA,NA,NA
"70","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 21:00","2020","03","03","21:00","1.6",NA,"0.5",NA,"92",NA,NA,NA,"25",NA,"8",NA,"19.3",NA,"97.84",NA,NA,NA,NA,NA,NA
"71","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 22:00","2020","03","03","22:00","1.0",NA,"-0.1",NA,"92",NA,NA,NA,"21",NA,"12",NA,"19.3",NA,"97.90",NA,NA,NA,NA,NA,"Mainly Clear"
"72","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 23:00","2020","03","03","23:00","1.0",NA,"-0.2",NA,"92",NA,NA,NA,"20",NA,"13",NA,"24.1",NA,"97.98",NA,NA,NA,NA,NA,NA
"73","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 00:00","2020","03","04","00:00","2.2",NA,"0.0",NA,"86",NA,NA,NA,"27",NA,"15",NA,"24.1",NA,"98.06",NA,NA,NA,NA,NA,NA
"74","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 01:00","2020","03","04","01:00","2.4",NA,"0.3",NA,"86",NA,NA,NA,"28",NA,"28",NA,"24.1",NA,"98.10",NA,NA,NA,NA,NA,"Cloudy"
"75","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 02:00","2020","03","04","02:00","2.4",NA,"0.0",NA,"84",NA,NA,NA,"28",NA,"23",NA,"24.1",NA,"98.12",NA,NA,NA,NA,NA,NA
"76","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 03:00","2020","03","04","03:00","2.4",NA,"-0.9",NA,"79",NA,NA,NA,"27",NA,"20",NA,"24.1",NA,"98.13",NA,NA,NA,NA,NA,NA
"77","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 04:00","2020","03","04","04:00","2.3",NA,"-1.0",NA,"79",NA,NA,NA,"26",NA,"12",NA,"24.1",NA,"98.25",NA,NA,NA,NA,NA,"Cloudy"
"78","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 05:00","2020","03","04","05:00","2.1",NA,"-0.9",NA,"80",NA,NA,NA,"27",NA,"14",NA,"24.1",NA,"98.33",NA,NA,NA,NA,NA,NA
"79","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 06:00","2020","03","04","06:00","1.8",NA,"-0.8",NA,"83",NA,NA,NA,"26",NA,"16",NA,"24.1",NA,"98.42",NA,NA,NA,NA,NA,NA
"80","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 07:00","2020","03","04","07:00","0.9",NA,"-1.6",NA,"84",NA,NA,NA,"23",NA,"13",NA,"24.1",NA,"98.51",NA,NA,NA,NA,NA,"Mainly Clear"
"81","TORONTO INTL A",51459,NA,"ON",43.68,-79.63,173.4,"6158731","71624","YYZ","-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 08:00","2020","03","04","08:00","1.6",NA,"-1.1",NA,"82",NA,NA,NA,"20",NA,"16",NA,"24.1",NA,"98.60",NA,NA,NA,NA,NA,NA
