"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"1","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 00:00","2020","03","01","00:00","-4.9",NA,"-9.6",NA,"70",NA,"0.0",NA,"26",NA,"21",NA,"16.1",NA,"101.02",NA,NA,NA,"-12",NA,NA
"2","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 01:00","2020","03","01","01:00","-5.4",NA,"-10.0",NA,"71",NA,"0.0",NA,"28",NA,"11",NA,"16.1",NA,"101.02",NA,NA,NA,"-10",NA,NA
"3","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 02:00","2020","03","01","02:00","-5.4",NA,"-9.3",NA,"74",NA,"0.0",NA,"29",NA,"11",NA,"16.1",NA,"101.04",NA,NA,NA,"-10",NA,NA
"4","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 03:00","2020","03","01","03:00","-5.4",NA,"-10.4",NA,"68",NA,"0.0",NA,"29",NA,"13",NA,"16.1",NA,"101.01",NA,NA,NA,"-11",NA,NA
"5","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 04:00","2020","03","01","04:00","-6.2",NA,"-10.6",NA,"71",NA,"0.0",NA,"28",NA,"13",NA,"16.1",NA,"101.04",NA,NA,NA,"-12",NA,NA
"6","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 05:00","2020","03","01","05:00","-6.2",NA,"-10.3",NA,"73",NA,"0.0",NA,"31",NA,"9",NA,"16.1",NA,"101.09",NA,NA,NA,"-10",NA,NA
"7","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 06:00","2020","03","01","06:00","-6.7",NA,"-10.4",NA,"75",NA,"0.0",NA,"31",NA,"9",NA,"16.1",NA,"101.12",NA,NA,NA,"-11",NA,NA
"8","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 07:00","2020","03","01","07:00","-7.0",NA,"-10.6",NA,"76",NA,"0.0",NA,"31",NA,"9",NA,"16.1",NA,"101.13",NA,NA,NA,"-11",NA,NA
"9","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 08:00","2020","03","01","08:00","-5.7",NA,"-9.6",NA,"74",NA,"0.0",NA,"28",NA,"8",NA,"16.1",NA,"101.16",NA,NA,NA,"-9",NA,NA
"10","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 09:00","2020","03","01","09:00","-3.5",NA,"-8.9",NA,"66",NA,"0.0",NA,"29",NA,"5",NA,"16.1",NA,"101.15",NA,NA,NA,"-6",NA,NA
"11","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 10:00","2020","03","01","10:00","-2.4",NA,"-7.7",NA,"67",NA,"0.0",NA,"23",NA,"9",NA,"16.1",NA,"101.16",NA,NA,NA,"-6",NA,NA
"12","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 11:00","2020","03","01","11:00","-1.0",NA,"-6.3",NA,"68",NA,"0.0",NA,"22",NA,"11",NA,"16.1",NA,"101.13",NA,NA,NA,"-5",NA,NA
"13","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 12:00","2020","03","01","12:00","-0.1",NA,"-5.0",NA,"70",NA,"0.0",NA,"20",NA,"13",NA,"16.1",NA,"101.10",NA,NA,NA,"-4",NA,NA
"14","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 13:00","2020","03","01","13:00","0.5",NA,"-5.2",NA,"66",NA,"0.0",NA,"20",NA,"22",NA,"16.1",NA,"101.02",NA,NA,NA,NA,NA,NA
"15","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 14:00","2020","03","01","14:00","0.8",NA,"-5.6",NA,"62",NA,"0.0",NA,"19",NA,"13",NA,"16.1",NA,"100.94",NA,NA,NA,NA,NA,NA
"16","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 15:00","2020","03","01","15:00","1.5",NA,"-4.6",NA,"64",NA,"0.0",NA,"20",NA,"18",NA,"16.1",NA,"100.88",NA,NA,NA,NA,NA,NA
"17","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 16:00","2020","03","01","16:00","1.5",NA,"-4.0",NA,"67",NA,"0.0",NA,"18",NA,"18",NA,"16.1",NA,"100.80",NA,NA,NA,NA,NA,NA
"18","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 17:00","2020","03","01","17:00","1.3",NA,"-5.0",NA,"63",NA,"0.0",NA,"18",NA,"18",NA,"16.1",NA,"100.77",NA,NA,NA,NA,NA,NA
"19","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 18:00","2020","03","01","18:00","1.5",NA,"-5.7",NA,"59",NA,"0.0",NA,"18",NA,"11",NA,"16.1",NA,"100.72",NA,NA,NA,NA,NA,NA
"20","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 19:00","2020","03","01","19:00","1.7",NA,"-6.1",NA,"56",NA,"0.0",NA,"14",NA,"13",NA,"16.1",NA,"100.54",NA,NA,NA,NA,NA,NA
"21","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 20:00","2020","03","01","20:00","2.4",NA,"-3.7",NA,"64",NA,"0.0",NA,"12",NA,"11",NA,"16.1",NA,"100.43",NA,NA,NA,NA,NA,NA
"22","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 21:00","2020","03","01","21:00","2.8",NA,"-2.6",NA,"68",NA,"0.0",NA,"9",NA,"11",NA,"16.1",NA,"100.34",NA,NA,NA,NA,NA,NA
"23","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 22:00","2020","03","01","22:00","2.4",NA,"-1.4",NA,"76",NA,"0.0",NA,"8",NA,"11",NA,"16.1",NA,"100.28",NA,NA,NA,NA,NA,NA
"24","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-01 23:00","2020","03","01","23:00","2.0",NA,"-1.1",NA,"80",NA,"0.0",NA,"7",NA,"13",NA,"16.1",NA,"100.20",NA,NA,NA,NA,NA,NA
"25","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 00:00","2020","03","02","00:00","2.3",NA,"-0.6",NA,"81",NA,"0.0",NA,"8",NA,"13",NA,"16.1",NA,"100.06",NA,NA,NA,NA,NA,NA
"26","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 01:00","2020","03","02","01:00","2.8",NA,"-0.8",NA,"77",NA,"0.0",NA,"10",NA,"5",NA,"16.1",NA,"99.97",NA,NA,NA,NA,NA,NA
"27","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 02:00","2020","03","02","02:00","3.4",NA,"-0.6",NA,"75",NA,"0.0",NA,"5",NA,"5",NA,"16.1",NA,"99.89",NA,NA,NA,NA,NA,NA
"28","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 03:00","2020","03","02","03:00","2.5",NA,"-0.5",NA,"81",NA,"0.0",NA,"9",NA,"4",NA,"16.1",NA,"99.78",NA,NA,NA,NA,NA,NA
"29","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 04:00","2020","03","02","04:00","2.4",NA,"-0.4",NA,"82",NA,"0.0",NA,NA,NA,"0",NA,"16.1",NA,"99.71",NA,NA,NA,NA,NA,NA
"30","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 05:00","2020","03","02","05:00","2.1",NA,"-1.3",NA,"78",NA,"0.0",NA,"24",NA,"4",NA,"16.1",NA,"99.68",NA,NA,NA,NA,NA,NA
"31","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 06:00","2020","03","02","06:00","2.6",NA,"-1.9",NA,"72",NA,"0.0",NA,"28",NA,"8",NA,"16.1",NA,"99.65",NA,NA,NA,NA,NA,NA
"32","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 07:00","2020","03","02","07:00","3.5",NA,"-0.7",NA,"74",NA,"0.0",NA,"26",NA,"11",NA,"16.1",NA,"99.58",NA,NA,NA,NA,NA,NA
"33","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 08:00","2020","03","02","08:00","3.7",NA,"0.6",NA,"80",NA,"0.0",NA,"27",NA,"9",NA,"16.1",NA,"99.58",NA,NA,NA,NA,NA,NA
"34","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 09:00","2020","03","02","09:00","4.1",NA,"1.6",NA,"84",NA,"0.0",NA,"26",NA,"8",NA,"16.1",NA,"99.59",NA,NA,NA,NA,NA,NA
"35","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 10:00","2020","03","02","10:00","4.7",NA,"3.7",NA,"93",NA,"0.2",NA,"21",NA,"26",NA,"16.1",NA,"99.57",NA,NA,NA,NA,NA,"Rain"
"36","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 11:00","2020","03","02","11:00","4.3",NA,"3.9",NA,"97",NA,"1.5",NA,"20",NA,"18",NA,"8.1",NA,"99.51",NA,NA,NA,NA,NA,"Rain,Fog"
"37","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 12:00","2020","03","02","12:00","4.1",NA,"3.8",NA,"98",NA,"0.8",NA,"21",NA,"22",NA,"8.1",NA,"99.49",NA,NA,NA,NA,NA,"Rain,Fog"
"38","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 13:00","2020","03","02","13:00","4.1",NA,"3.8",NA,"98",NA,"0.2",NA,"22",NA,"17",NA,"4.0",NA,"99.43",NA,NA,NA,NA,NA,"Rain,Fog"
"39","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 14:00","2020","03","02","14:00","4.1",NA,"4.0",NA,"99",NA,"0.8",NA,"23",NA,"17",NA,"4.0",NA,"99.39",NA,NA,NA,NA,NA,"Rain,Fog"
"40","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 15:00","2020","03","02","15:00","3.5",NA,"3.4",NA,"99",NA,"0.5",NA,"23",NA,"11",NA,"0.4",NA,"99.37",NA,NA,NA,NA,NA,"Rain,Fog"
"41","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 16:00","2020","03","02","16:00","3.7",NA,"3.6",NA,"99",NA,"0.0",NA,"26",NA,"9",NA,"4.8",NA,"99.39",NA,NA,NA,NA,NA,"Fog"
"42","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 17:00","2020","03","02","17:00","4.4",NA,"4.3",NA,"99",NA,"0.0",NA,"26",NA,"17",NA,"16.1",NA,"99.42",NA,NA,NA,NA,NA,NA
"43","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 18:00","2020","03","02","18:00","4.3",NA,"3.2",NA,"93",NA,"0.0",NA,"24",NA,"9",NA,"16.1",NA,"99.45",NA,NA,NA,NA,NA,NA
"44","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 19:00","2020","03","02","19:00","3.3",NA,"3.0",NA,"98",NA,"0.0",NA,"25",NA,"13",NA,"16.1",NA,"99.54",NA,NA,NA,NA,NA,NA
"45","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 20:00","2020","03","02","20:00","2.4",NA,"2.0",NA,"97",NA,"0.0",NA,"25",NA,"11",NA,"9.7",NA,"99.59",NA,NA,NA,NA,NA,"Fog"
"46","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 21:00","2020","03","02","21:00","4.7",NA,"2.1",NA,"83",NA,"0.0",NA,"32",NA,"8",NA,"16.1",NA,"99.64",NA,NA,NA,NA,NA,NA
"47","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 22:00","2020","03","02","22:00","3.5",NA,"1.4",NA,"86",NA,"0.0",NA,"30",NA,"5",NA,"16.1",NA,"99.67",NA,NA,NA,NA,NA,NA
"48","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-02 23:00","2020","03","02","23:00","2.2",NA,"1.3",NA,"94",NA,"0.0",NA,"26",NA,"5",NA,"9.7",NA,"99.67",NA,NA,NA,NA,NA,"Fog"
"49","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 00:00","2020","03","03","00:00","1.9",NA,"1.2",NA,"95",NA,"0.0",NA,"27",NA,"4",NA,"11.3",NA,"99.67",NA,NA,NA,NA,NA,NA
"50","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 01:00","2020","03","03","01:00","1.4",NA,"0.7",NA,"95",NA,"0.0",NA,"6",NA,"4",NA,"4.8",NA,"99.67",NA,NA,NA,NA,NA,"Fog"
"51","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 02:00","2020","03","03","02:00","2.8",NA,"-0.5",NA,"79",NA,"0.0",NA,"8",NA,"5",NA,"16.1",NA,"99.70",NA,NA,NA,NA,NA,NA
"52","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 03:00","2020","03","03","03:00","2.9",NA,"-0.2",NA,"80",NA,"0.0",NA,"7",NA,"11",NA,"16.1",NA,"99.62",NA,NA,NA,NA,NA,NA
"53","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 04:00","2020","03","03","04:00","2.1",NA,"-0.3",NA,"84",NA,"0.0",NA,"9",NA,"15",NA,"16.1",NA,"99.51",NA,NA,NA,NA,NA,NA
"54","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 05:00","2020","03","03","05:00","1.8",NA,"-0.3",NA,"86",NA,"0.0",NA,"7",NA,"18",NA,"16.1",NA,"99.53",NA,NA,NA,NA,NA,NA
"55","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 06:00","2020","03","03","06:00","2.0",NA,"0.2",NA,"88",NA,"0.0",NA,"7",NA,"21",NA,"16.1",NA,"99.48",NA,NA,NA,NA,NA,NA
"56","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 07:00","2020","03","03","07:00","2.3",NA,"0.7",NA,"89",NA,"0.0",NA,"7",NA,"21",NA,"16.1",NA,"99.45",NA,NA,NA,NA,NA,NA
"57","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 08:00","2020","03","03","08:00","2.5",NA,"0.4",NA,"86",NA,"0.0",NA,"6",NA,"22",NA,"16.1",NA,"99.40",NA,NA,NA,NA,NA,NA
"58","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 09:00","2020","03","03","09:00","2.7",NA,"1.4",NA,"91",NA,"0.0",NA,"6",NA,"22",NA,"12.9",NA,"99.33",NA,NA,NA,NA,NA,NA
"59","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 10:00","2020","03","03","10:00","2.9",NA,"2.2",NA,"95",NA,"0.0",NA,"6",NA,"22",NA,"6.4",NA,"99.26",NA,NA,NA,NA,NA,"Fog"
"60","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 11:00","2020","03","03","11:00","2.8",NA,"2.4",NA,"97",NA,"1.0",NA,"6",NA,"22",NA,"4.0",NA,"99.14",NA,NA,NA,NA,NA,"Moderate Rain,Fog"
"61","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 12:00","2020","03","03","12:00","2.9",NA,"2.6",NA,"98",NA,"0.0",NA,"6",NA,"21",NA,"2.8",NA,"99.01",NA,NA,NA,NA,NA,"Rain,Fog"
"62","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 13:00","2020","03","03","13:00","2.9",NA,"2.6",NA,"98",NA,"2.0",NA,"7",NA,"24",NA,"3.2",NA,"98.82",NA,NA,NA,NA,NA,"Rain,Fog"
"63","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 14:00","2020","03","03","14:00","2.9",NA,"2.6",NA,"98",NA,"0.0",NA,"6",NA,"28",NA,"4.8",NA,"98.63",NA,NA,NA,NA,NA,"Fog"
"64","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 15:00","2020","03","03","15:00","4.1",NA,"3.4",NA,"95",NA,"4.0",NA,"30",NA,"11",NA,"6.4",NA,"98.68",NA,NA,NA,NA,NA,"Fog"
"65","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 16:00","2020","03","03","16:00","4.4",NA,"3.4",NA,"93",NA,"4.5",NA,"32",NA,"13",NA,"9.7",NA,"98.65",NA,NA,NA,NA,NA,"Moderate Rain,Fog"
"66","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 17:00","2020","03","03","17:00","4.7",NA,"3.1",NA,"89",NA,"1.0",NA,"29",NA,"15",NA,"14.5",NA,"98.67",NA,NA,NA,NA,NA,"Rain"
"67","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 18:00","2020","03","03","18:00","4.1",NA,"2.8",NA,"91",NA,"0.8",NA,"27",NA,"13",NA,"8.1",NA,"98.78",NA,NA,NA,NA,NA,"Rain,Fog"
"68","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 19:00","2020","03","03","19:00","3.2",NA,"1.6",NA,"90",NA,"0.0",NA,"26",NA,"17",NA,"12.9",NA,"98.91",NA,NA,NA,NA,NA,NA
"69","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 20:00","2020","03","03","20:00","3.1",NA,"1.9",NA,"92",NA,"0.0",NA,"26",NA,"15",NA,"8.1",NA,"98.95",NA,NA,NA,NA,NA,"Fog"
"70","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 21:00","2020","03","03","21:00","3.2",NA,"1.6",NA,"89",NA,"0.0",NA,"26",NA,"21",NA,"9.7",NA,"99.01",NA,NA,NA,NA,NA,"Fog"
"71","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 22:00","2020","03","03","22:00","2.7",NA,"1.2",NA,"90",NA,"0.0",NA,"25",NA,"17",NA,"8.1",NA,"99.08",NA,NA,NA,NA,NA,"Fog"
"72","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-03 23:00","2020","03","03","23:00","2.9",NA,"0.8",NA,"86",NA,"0.0",NA,"27",NA,"17",NA,"12.9",NA,"99.14",NA,NA,NA,NA,NA,NA
"73","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-04 00:00","2020","03","04","00:00","3.4",NA,"0.3",NA,"80",NA,"0.0",NA,"27",NA,"24",NA,"16.1",NA,"99.22",NA,NA,NA,NA,NA,NA
"74","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-04 01:00","2020","03","04","01:00","3.4",NA,"0.5",NA,"81",NA,"0.0",NA,"27",NA,"34",NA,"16.1",NA,"99.25",NA,NA,NA,NA,NA,NA
"75","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-04 02:00","2020","03","04","02:00","3.4",NA,"0.5",NA,"81",NA,"0.0",NA,"27",NA,"24",NA,"16.1",NA,"99.29",NA,NA,NA,NA,NA,NA
"76","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-04 03:00","2020","03","04","03:00","3.5",NA,"-0.7",NA,"74",NA,"0.0",NA,"28",NA,"28",NA,"16.1",NA,"99.31",NA,NA,NA,NA,NA,NA
"77","TORONTO CITY CENTRE",48549,NA,"ON",43.63,-79.4,76.8,"6158359","71265","YTZ","-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-03-04 04:00","2020","03","04","04:00","3.3",NA,"-0.5",NA,"76",NA,"0.0",NA,"26",NA,"26",NA,"16.1",NA,"99.43",NA,NA,NA,NA,NA,NA
